ticker,adjusted_purchase_volume,estimated_purchase_volume,purchase_speculation,purchase_count,purchase_count_individual,purchase_days_ago,purchase_owner,purchase_confidence,adjusted_sale_volume,estimated_sale_volume,sale_speculation,sale_count,sale_count_individual,sale_days_ago,sale_owner,sale_confidence,date,volume_net,score,price_change
ORCL,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,26.0,['Dean Phillips'],-0.3056410256410257,2019-01-30,-8000.5,0.54,1.08
TRU,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,1.0,['Susie Lee'],-0.42619047619047623,2019-01-30,-8000.5,0.99,1.58
MLM,1.3656716417910448,32500.5,0,1,1,120.0,['Thomas Suozzi'],1.120655737704918,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,32500.5,3.25,1.51
TMO,1.0,8000.5,0,1,1,41.0,['David B. McKinley'],1.2661904761904763,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,1.81,1.31
CGC,1.0,8000.5,0,1,1,99.0,['Brenda Lulenar Lawrence'],0.8099999999999998,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,0.31,0.49
VEA,2.0,16001.0,0,2,1,33.0,['Thomas MacArthur'],1.166190476190476,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,16001.0,3.59,1.13
PG,2.0,16001.0,0,2,2,35.5,"['Nicholas Van Taylor', 'Shelley M Capito']",1.3104761904761906,1.0,8000.5,0,1,1,54.0,['William Cassidy'],-0.14462686567164182,2019-01-30,8000.5,4.17,1.37
IART,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,21.0,['Donna Shalala'],-0.1290909090909091,2019-01-30,-8000.5,0.24,1.19
INTC,3.0,24001.5,0,3,3,30.0,"['Dean Phillips', 'Thomas Suozzi', 'Thomas MacArthur']",1.2452380952380953,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,24001.5,6.08,1.43
KAR,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,1.0,['Susie Lee'],-0.42619047619047623,2019-01-30,-8000.5,0.99,1.13
INTU,2.0,16001.0,0,2,2,33.5,"['Dean Phillips', 'David B. McKinley']",1.2661904761904763,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,16001.0,3.96,1.35
OXM,1.0,8000.5,0,1,1,21.0,['Donna Shalala'],1.1036842105263158,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,1.98,0.97
MMM,1.0,8000.5,0,1,1,41.0,['David B. McKinley'],1.2661904761904763,3.0,40501.0,0,2,2,35.0,"['Dean Phillips', 'David B. McKinley']",-0.2570588235294118,2019-01-30,-32500.5,2.96,0.85
AEP,1.0,8000.5,0,1,1,40.0,['K. Michael Conaway'],0.8689999999999998,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,1.26,1.39
INCY,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,79.0,['Shelley M Capito'],-0.004646464646464655,2019-01-30,-8000.5,0.0,0.91
IP,2.0,16001.0,0,2,2,29.5,"['Dean Phillips', 'Thomas Suozzi']",1.2452380952380953,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,16001.0,4.08,0.93
UNP,0.0,0.0,0,0,0,-1.0,[],0.0,3.0,40501.0,0,2,2,41.5,"['Dean Phillips', 'Sheldon Whitehouse']",-0.07902857142857143,2019-01-30,-40501.0,0.32,1.16
IVZ,0.0,0.0,0,0,0,-1.0,[],0.0,1.0667574931880108,32500.5,0,1,1,34.0,['John Hoeven'],-0.13372093023255813,2019-01-30,-32500.5,0.22,1.01
PNR,1.0,8000.5,0,1,1,7.0,['Donna Shalala'],1.1036842105263158,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,2.26,1.09
LPLA,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,6.0,['Susie Lee'],-0.42619047619047623,2019-01-30,-8000.5,0.94,1.39
ETN,1.0,8000.5,0,1,1,26.0,['Dean Phillips'],1.2452380952380953,1.0,8000.5,0,1,1,57.0,['Sheldon Whitehouse'],-0.07902857142857143,2019-01-30,0.0,2.2,1.38
LYB,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,26.0,['Dean Phillips'],-0.3056410256410257,2019-01-30,-8000.5,0.54,0.99
XOM,3.0,24001.5,0,3,2,38.33,"['Jerry Moran,  ', 'William Cassidy']",1.2758974358974362,3.0,24001.5,0,3,3,45.33,"['Susan M Collins', 'Jerry Moran,  ', 'William Cassidy']",0.0024999999999999805,2019-01-30,0.0,5.56,0.94
EAT,1.0,8000.5,0,1,1,41.0,['David B. McKinley'],1.2661904761904763,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,1.81,1.08
FCEL,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,5.0,['Austin Scott'],0.063,2019-01-30,-8000.5,-0.14,0.27
IBP,1.0,8000.5,0,1,1,19.0,['Josh Gottheimer'],1.235666666666667,1.0,8000.5,0,1,1,49.0,['Josh Gottheimer'],-0.268235294117647,2019-01-30,0.0,2.6,1.89
TXN,2.0,16001.0,0,2,1,47.0,['Josh Gottheimer'],1.235666666666667,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,16001.0,3.19,1.25
TUP,1.0,8000.5,0,1,1,19.0,['Josh Gottheimer'],1.235666666666667,1.0,8000.5,0,1,1,49.0,['Josh Gottheimer'],-0.268235294117647,2019-01-30,0.0,2.6,0.25
YEXT,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,21.0,['Donna Shalala'],-0.1290909090909091,2019-01-30,-8000.5,0.24,1.01
DLTR,3.0,24001.5,0,3,2,24.0,"['Dean Phillips', 'David B. McKinley']",1.2661904761904763,1.0,8000.5,0,1,1,44.0,['David B. McKinley'],-0.2570588235294118,2019-01-30,16001.0,6.85,0.91
CDW,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,1.0,['Susie Lee'],-0.42619047619047623,2019-01-30,-8000.5,0.99,1.63
WTW,2.1335149863760217,65001.0,0,2,1,84.0,['John Hoeven'],1.1202564102564105,2.1335149863760217,65001.0,0,2,1,22.5,['John Hoeven'],-0.13372093023255813,2019-01-30,0.0,2.02,1.35
DVA,2.0,16001.0,0,2,1,55.0,"['Jerry Moran,  ']",1.2758974358974362,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,16001.0,2.93,1.48
BRK-B,2.0,32500.5,0,1,1,55.0,"['Jerry Moran,  ']",1.2758974358974362,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,32500.5,2.88,1.11
ROP,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,2,33.5,"['Dean Phillips', 'David B. McKinley']",-0.2570588235294118,2019-01-30,-16001.0,0.82,1.36
ALGN,1.0,8000.5,0,1,1,26.0,['Dean Phillips'],1.2452380952380953,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,2.12,1.13
CNP,1.0,8000.5,0,1,1,26.0,['Dean Phillips'],1.2452380952380953,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,2.12,0.92
MQBKY,1.0,8000.5,0,1,1,40.0,['Greg Gianforte'],1.1533333333333333,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,1.67,1.21
SYF,1.0,8000.5,0,1,1,26.0,['Dean Phillips'],1.2452380952380953,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,2.12,1.13
KMI,1.0,8000.5,0,1,1,19.0,['Josh Gottheimer'],1.235666666666667,1.0,8000.5,0,1,1,49.0,['Josh Gottheimer'],-0.268235294117647,2019-01-30,0.0,2.6,1.23
SQ,1.0,8000.5,0,1,1,33.0,['Sheldon Whitehouse'],1.1987719298245623,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,1.89,1.06
CMI,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,26.0,['Dean Phillips'],-0.3056410256410257,2019-01-30,-8000.5,0.54,1.17
SUHJY,1.0,8000.5,0,1,1,40.0,['Greg Gianforte'],1.1533333333333333,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,1.67,0.89
EWBC,1.0,8000.5,0,1,1,7.0,['Nicholas Van Taylor'],1.3104761904761906,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,2.68,0.93
MSFT,8.0,64004.0,0,8,5,47.0,"['Josh Gottheimer', 'Suzan K. DelBene', 'Jerry Moran,  ', 'Thomas MacArthur', 'David B. McKinley']",1.2758974358974362,2.0,16001.0,0,2,2,52.5,"['Josh Gottheimer', 'William Cassidy']",-0.14462686567164182,2019-01-30,48003.0,13.59,1.65
IWD,2.0,16001.0,0,2,1,40.0,['Thomas MacArthur'],1.166190476190476,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,16001.0,3.3,1.17
DIS,7.0,72503.0,0,6,4,29.83,"['Jerry Moran,  ', 'Justin Amash', 'William Cassidy', 'Nicholas Van Taylor']",1.3104761904761906,1.0,8000.5,0,1,1,54.0,['William Cassidy'],-0.14462686567164182,2019-01-30,64502.5,14.77,1.27
MTUM,1.0,8000.5,0,1,1,111.0,['John N Kennedy'],0.11200000000000002,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,0.02,1.27
ABBV,5.0,40002.5,0,5,3,32.0,"['Dean Phillips', 'Jerry Moran,  ', 'Nicholas Van Taylor']",1.3104761904761906,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,40002.5,10.24,1.09
STT,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,2,19.0,"['Dean Phillips', 'Peter Welch']",0.019999999999999997,2019-01-30,-16001.0,-0.08,1.13
SBUX,1.0,8000.5,0,1,1,41.0,['David B. McKinley'],1.2661904761904763,6.000653472740852,72503.0,0,6,4,39.33,"['Susan M Collins', 'William Cassidy', 'Katherine M. Clark', 'David B. McKinley']",0.0024999999999999805,2019-01-30,-64502.5,1.79,1.28
ABM,1.0,8000.5,0,1,1,21.0,['Donna Shalala'],1.1036842105263158,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,1.98,1.18
BLK,1.0,8000.5,0,1,1,26.0,['Dean Phillips'],1.2452380952380953,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,2.12,1.36
FB,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,2,48.5,"['Susan M Collins', 'Sheldon Whitehouse']",0.0024999999999999805,2019-01-30,-16001.0,-0.01,1.39
TDG,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,1.0,['Susie Lee'],-0.42619047619047623,2019-01-30,-8000.5,0.99,1.9
CAT,2.0,16001.0,0,2,2,33.0,"['Dean Phillips', 'David E. Price']",1.2452380952380953,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,16001.0,3.92,1.07
HPE,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,26.0,['Dean Phillips'],-0.3056410256410257,2019-01-30,-8000.5,0.54,0.96
EPAM,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,2.0,['Gilbert Cisneros'],-0.125,2019-01-30,-8000.5,0.29,1.64
CRH,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,40.0,['Greg Gianforte'],-0.2616,2019-01-30,-8000.5,0.38,1.36
PYPL,1.0,8000.5,0,1,1,26.0,['Nicholas Van Taylor'],1.3104761904761906,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,2.23,1.27
DRQ,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,21.0,['Donna Shalala'],-0.1290909090909091,2019-01-30,-8000.5,0.24,1.1
STZ,0.0,0.0,0,0,0,-1.0,[],0.0,1.0006534727408514,32500.5,0,1,1,40.0,['Susan M Collins'],0.0024999999999999805,2019-01-30,-32500.5,-0.0,1.14
FAST,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,6.0,['Greg Gianforte'],-0.2616,2019-01-30,-8000.5,0.58,1.23
RUN,1.0,8000.5,0,1,1,37.0,['Alan S. Lowenthal'],0.2690000000000001,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,0.4,1.41
GIS,3.0,24001.5,0,3,2,55.33,"['Jerry Moran,  ', 'Gary C Peters']",1.2758974358974362,2.0,16001.0,0,2,2,37.5,"['Dean Phillips', 'Shelley M Capito']",-0.004646464646464655,2019-01-30,8000.5,4.42,1.28
SHECY,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,78.0,['Shelley M Capito'],-0.004646464646464655,2019-01-30,-8000.5,0.0,1.33
META,6.0,48003.0,0,6,4,17.17,"['Dean Phillips', 'Susan A. Davis', 'Nicholas Van Taylor', 'Cindy Axne']",1.3104761904761906,1.0,8000.5,0,1,1,42.0,['Lamar Smith'],-0.072,2019-01-30,40002.5,14.51,1.39
DECK,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,1,14.0,['Donna Shalala'],-0.1290909090909091,2019-01-30,-16001.0,0.5,1.4
CI,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,26.0,['Dean Phillips'],-0.3056410256410257,2019-01-30,-8000.5,0.54,0.99
HL,1.0,8000.5,0,1,1,21.0,['Donna Shalala'],1.1036842105263158,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,1.98,1.16
REGN,1.0,8000.5,0,1,1,26.0,['Dean Phillips'],1.2452380952380953,1.0,8000.5,0,1,1,8.0,['Nicholas Van Taylor'],-0.24421052631578946,2019-01-30,0.0,2.65,0.8
ITW,1.0,8000.5,0,1,1,26.0,['Dean Phillips'],1.2452380952380953,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,2.12,1.35
MRAAY,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,19.0,['Greg Gianforte'],-0.2616,2019-01-30,-8000.5,0.5,1.26
MAT,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,26.0,['Dean Phillips'],-0.3056410256410257,2019-01-30,-8000.5,0.54,1.19
ATR,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,41.0,['David B. McKinley'],-0.2570588235294118,2019-01-30,-8000.5,0.37,1.2
BDX,2.0,16001.0,0,2,2,33.5,"['Dean Phillips', 'David B. McKinley']",1.2661904761904763,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,16001.0,3.96,1.16
ADDYY,2.0,16001.0,0,2,2,1.0,"['Josh Gottheimer', 'Donna Shalala']",1.235666666666667,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,16001.0,5.32,1.39
TLSNY,1.0,8000.5,0,1,1,40.0,['Greg Gianforte'],1.1533333333333333,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,1.67,1.0
SSEZY,1.0,8000.5,0,1,1,0.0,['Nicholas Van Taylor'],1.3104761904761906,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,2.85,1.38
TMHC,1.0,8000.5,0,1,1,21.0,['Donna Shalala'],1.1036842105263158,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,1.98,1.41
JGCCY,1.0,8000.5,0,1,1,19.0,['Josh Gottheimer'],1.235666666666667,1.0,8000.5,0,1,1,49.0,['Josh Gottheimer'],-0.268235294117647,2019-01-30,0.0,2.6,0.99
FDN,1.0,8000.5,0,1,1,37.0,['K. Michael Conaway'],0.8689999999999998,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,1.31,1.13
PEP,2.0,16001.0,0,2,2,37.0,"['Dean Phillips', 'Shelley M Capito']",1.2452380952380953,2.0,32500.5,0,1,1,44.0,['David B. McKinley'],-0.2570588235294118,2019-01-30,-16499.5,4.39,1.34
AJG,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,26.0,['Nicholas Van Taylor'],-0.24421052631578946,2019-01-30,-8000.5,0.43,1.4
AAPL,16.548232949692952,395007.0,0,14,10,36.5,"['Christopher A Coons', 'William Cassidy', 'Robert J. Wittman', 'John Hoeven', 'Gilbert Cisneros', 'Thomas Suozzi', 'Jerry Moran,  ', 'Justin Amash', 'Bob Gibbs', 'David B. McKinley']",1.2758974358974362,8.0,80503.5,0,7,5,42.43,"['Josh Gottheimer', 'Christopher A Coons', 'Sheldon Whitehouse', 'Dean Phillips', 'David B. McKinley']",-0.028999999999999995,2019-01-30,314503.5,31.47,1.99
NTRS,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,6.0,['Susie Lee'],-0.42619047619047623,2019-01-30,-8000.5,0.94,1.16
IBM,1.0,8000.5,0,1,1,26.0,['Dean Phillips'],1.2452380952380953,4.0,32002.0,0,4,3,53.0,"['Thomas Suozzi', 'Sheldon Whitehouse', 'Shelley M Capito']",-0.004646464646464655,2019-01-30,-24001.5,2.14,1.07
AMAT,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,26.0,['Dean Phillips'],-0.3056410256410257,2019-01-30,-8000.5,0.54,1.55
LNC,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,26.0,['Dean Phillips'],-0.3056410256410257,2019-01-30,-8000.5,0.54,0.99
TEL,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,2,43.5,"['Thomas Suozzi', 'Richard W. Allen']",-0.02300000000000002,2019-01-30,-16001.0,0.06,1.22
CHD,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,41.0,['David B. McKinley'],-0.2570588235294118,2019-01-30,-8000.5,0.37,1.17
SITE,1.0,8000.5,0,1,1,58.0,['Thomas MacArthur'],1.166190476190476,1.0,8000.5,0,1,1,54.0,['Thomas MacArthur'],-0.3370000000000001,2019-01-30,0.0,1.7,1.84
MHK,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,44.0,['David B. McKinley'],-0.2570588235294118,2019-01-30,-8000.5,0.35,1.07
VAC,1.0,8000.5,0,1,1,7.0,['Greg Gianforte'],1.1533333333333333,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,2.36,1.44
QGEN,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,1,14.0,['Donna Shalala'],-0.1290909090909091,2019-01-30,-16001.0,0.5,0.91
FNF,1.0,8000.5,0,1,1,26.0,['Nicholas Van Taylor'],1.3104761904761906,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,2.23,1.42
KR,1.0,8000.5,0,1,1,6.0,['Susie Lee'],0.78,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,1.61,1.0
COST,7.0,56003.5,0,7,4,43.29,"['Jerry Moran,  ', 'Nicholas Van Taylor', 'David B. McKinley', 'Lamar Smith']",1.3104761904761906,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,56003.5,12.48,1.48
DG,0.0,0.0,0,0,0,-1.0,[],0.0,4.0,32002.0,0,4,1,12.5,['Dean Phillips'],-0.3056410256410257,2019-01-30,-32002.0,2.36,1.37
IBDRY,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,0.0,['Nicholas Van Taylor'],-0.24421052631578946,2019-01-30,-8000.5,0.57,1.39
MDLZ,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,26.0,['Dean Phillips'],-0.3056410256410257,2019-01-30,-8000.5,0.54,1.37
WBA,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,16.0,['David B. McKinley'],-0.2570588235294118,2019-01-30,-8000.5,0.51,0.75
RHHBY,2.0,16001.0,0,2,2,1.0,"['Josh Gottheimer', 'Donna Shalala']",1.235666666666667,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,16001.0,5.32,1.36
PFE,1.0,8000.5,0,1,1,40.0,['K. Michael Conaway'],0.8689999999999998,2.0,16001.0,0,2,2,37.5,"['Jerry Moran,  ', 'Robert J. Wittman']",-0.017999999999999995,2019-01-30,-8000.5,1.31,0.93
WGO,2.365671641791045,40501.0,0,2,1,113.5,['Thomas Suozzi'],1.120655737704918,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,40501.0,0.3,1.87
CCI,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,1.0,['Susie Lee'],-0.42619047619047623,2019-01-30,-8000.5,0.99,1.35
ENB,0.0,0.0,0,0,0,-1.0,[],0.0,1.0006534727408514,32500.5,0,1,1,40.0,['Susan M Collins'],0.0024999999999999805,2019-01-30,-32500.5,-0.0,1.18
VZ,2.0,16001.0,0,2,2,47.5,"['Jerry Moran,  ', 'K. Michael Conaway']",1.2758974358974362,2.0,16001.0,0,2,1,8.5,['Nicholas Van Taylor'],-0.24421052631578946,2019-01-30,0.0,4.36,1.15
PM,3.0,24001.5,0,3,3,14.33,"['Nicholas Van Taylor', 'Josh Gottheimer', 'Robert J. Wittman']",1.3104761904761906,4.0,32002.0,0,4,4,36.75,"['Dean Phillips', 'Josh Gottheimer', 'Thomas MacArthur', 'Robert J. Wittman']",-0.017999999999999995,2019-01-30,-8000.5,7.63,1.2
TRIP,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,21.0,['Donna Shalala'],-0.1290909090909091,2019-01-30,-8000.5,0.24,0.56
TAP,0.0,0.0,0,0,0,-1.0,[],0.0,1.4550408719346049,175000.5,0,1,1,34.0,['John Hoeven'],-0.13372093023255813,2019-01-30,-175000.5,0.3,0.89
CCK,2.0,75000.5,0,1,1,120.0,['Thomas Suozzi'],1.120655737704918,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,75000.5,4.67,1.53
FAF,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,21.0,['Donna Shalala'],-0.1290909090909091,2019-01-30,-8000.5,0.24,1.31
AMD,2.365671641791045,40501.0,0,2,2,14.5,"['Thomas Suozzi', 'Donna Shalala']",1.120655737704918,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,40501.0,5.0,2.11
C,1.0,8000.5,0,1,1,26.0,['Dean Phillips'],1.2452380952380953,3.0,24001.5,0,3,2,22.67,"['Thomas Suozzi', 'Sheldon Whitehouse']",-0.07902857142857143,2019-01-30,-16001.0,2.54,1.24
DTE,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,32500.5,0,1,1,44.0,['David B. McKinley'],-0.2570588235294118,2019-01-30,-32500.5,0.65,1.19
SU,2.0,16001.0,0,2,1,51.0,['Thomas MacArthur'],1.166190476190476,4.0,191001.5,0,3,1,35.0,['Thomas MacArthur'],-0.3370000000000001,2019-01-30,-175000.5,4.79,1.02
DWAHY,1.0,8000.5,0,1,1,40.0,['Greg Gianforte'],1.1533333333333333,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,1.67,0.98
AMGN,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,54.0,['William Cassidy'],-0.14462686567164182,2019-01-30,-8000.5,0.17,1.26
JPM,4.0,32002.0,0,4,3,67.5,"['Jerry Moran,  ', 'William Cassidy', 'Shelley M Capito']",1.2758974358974362,1.0,8000.5,0,1,1,42.0,"['Jerry Moran,  ']",-0.23400000000000007,2019-01-30,24001.5,5.12,1.34
BAYRY,1.0,8000.5,0,1,1,19.0,['Josh Gottheimer'],1.235666666666667,1.0,8000.5,0,1,1,49.0,['Josh Gottheimer'],-0.268235294117647,2019-01-30,0.0,2.6,1.13
WB,0.0,0.0,0,0,0,-1.0,[],0.0,4.0,32002.0,0,4,2,23.25,"['Josh Gottheimer', 'Donna Shalala']",-0.1290909090909091,2019-01-30,-32002.0,0.9,0.74
BAC,3.0,24001.5,0,3,2,36.67,"['Dean Phillips', 'Jerry Moran,  ']",1.2758974358974362,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,24001.5,5.68,1.18
BBVA,1.0,8000.5,0,1,1,19.0,['Josh Gottheimer'],1.235666666666667,1.0,8000.5,0,1,1,49.0,['Josh Gottheimer'],-0.268235294117647,2019-01-30,0.0,2.6,0.9
IEMG,1.0,8000.5,0,1,1,37.0,['Thomas MacArthur'],1.166190476190476,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,1.75,1.04
USB,3.0,24001.5,0,3,2,45.33,"['Dean Phillips', 'Jerry Moran,  ']",1.2758974358974362,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,24001.5,5.09,1.09
MC,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,21.0,['Donna Shalala'],-0.1290909090909091,2019-01-30,-8000.5,0.24,0.9
ISNPY,1.0,8000.5,0,1,1,40.0,['Greg Gianforte'],1.1533333333333333,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,1.67,1.16
WDC,1.0,8000.5,0,1,1,26.0,['Dean Phillips'],1.2452380952380953,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,2.12,1.59
HOLX,1.0,8000.5,0,1,1,63.0,['John F Reed'],1.2031481481481483,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,1.24,1.2
SONO,1.0,8000.5,0,1,1,28.0,['Justin Amash'],0.733,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,8000.5,1.22,1.21
MU,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,26.0,['Dean Phillips'],-0.3056410256410257,2019-01-30,-8000.5,0.54,1.44
SSNC,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,1.0,['Susie Lee'],-0.42619047619047623,2019-01-30,-8000.5,0.99,1.28
SO,2.0,16001.0,0,2,2,25.0,"['Nicholas Van Taylor', 'John Rutherford']",1.3104761904761906,0.0,0.0,0,0,0,-1.0,[],0.0,2019-01-30,16001.0,4.51,1.55
PLNT,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,14.0,['Susie Lee'],-0.42619047619047623,2019-01-30,-8000.5,0.87,1.4
MKC,0.0,0.0,0,0,0,-1.0,[],0.0,3.0,24001.5,0,3,3,16.33,"['Nicholas Van Taylor', 'Angus S King, Jr.', 'Susie Lee']",-0.03400000000000001,2019-01-30,-24001.5,0.2,1.37
ADBE,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,43.0,['Josh Gottheimer'],-0.268235294117647,2019-01-30,-8000.5,0.37,1.47
PATK,1.0,8000.5,0,1,1,12.0,['Josh Gottheimer'],1.235666666666667,1.0,8000.5,0,1,1,43.0,['Josh Gottheimer'],-0.268235294117647,2019-01-30,0.0,2.79,1.34
PUBGY,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,40.0,['Greg Gianforte'],-0.2616,2019-01-30,-8000.5,0.38,0.76
IXP,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,6.0,['Thomas Suozzi'],-0.13675675675675672,2019-01-30,-8000.5,0.3,1.2
UNF,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,7.0,['Greg Gianforte'],-0.2616,2019-01-30,-8000.5,0.57,1.5
